"Código","Escala_Cog.","Escala_Mot.","Escala_Dis.","Edad_Mes","Región","Área","Modalidad","Departamento","Quintil","Inst_Mat.","Inst_Pat.","Inst_Pre_N3"
16,66,18,16,61,"Sierra","Urbana","Jardín","Piura","1","Primaria incompleto","Primaria incompleto","No"
2095,108,34,31,60,"Selva","Rural","Jardín","Loreto","1","Secundaria completo","Secundaria completo","Sí"
40,43,10,16,61,"Sierra","Urbana","Jardín","Piura","1","Superior técnico completo","Superior técnico completo","No"
1062,63,21,18,60,"Selva","Rural","Jardín","Cusco","4","Secundaria completo","Secundaria completo","No"
21,74,25,24,61,"Sierra","Urbana","Jardín","Piura","1","Superior técnico incompleto","Superior técnico completo","No"
1968,92,27,29,62,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria incompleto","Secundaria incompleto","No"
1783,107,35,26,62,"Costa","Urbana","Jardín","Piura","4","Secundaria incompleto","Secundaria incompleto","No"
1217,80,25,29,61,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
693,76,28,27,60,"Selva","Urbana","Jardín","Loreto","4","Superior técnico incompleto","Superior técnico incompleto","No"
797,71,20,20,59,"Sierra","Urbana","Cuna-Jardín","Cusco","2","Superior técnico completo","Superior universitario incompleto","No"
3463,116,26,26,63,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Superior técnico completo","Sí"
1215,99,25,28,61,"Costa","Urbana","Cuna-Jardín","Piura","4","Superior técnico completo","Superior técnico completo","No"
3066,108,35,34,63,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Superior universitario incompleto","Sí"
1677,47,17,19,60,"Selva","Urbana","Jardín","Loreto","4","Secundaria incompleto","Secundaria completo","NS/NR"
1625,98,23,25,61,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria completo","No"
1535,78,22,30,60,"Selva","Urbana","Jardín","Loreto","4","Superior universitario completo","Superior universitario completo","No"
2326,75,18,21,61,"Costa","Urbana","Jardín","Piura","5","Superior universitario completo","Superior universitario completo","Sí"
3088,97,35,35,61,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
1773,75,29,24,61,"Costa","Urbana","Jardín","Piura","3","Superior técnico completo","Superior técnico completo","No"
3218,120,30,27,64,"Costa","Urbana","Jardín","Lima Met.","4","Superior universitario completo","Superior universitario completo","Sí"
3213,64,16,19,63,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
1546,83,25,33,60,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Superior universitario completo","No"
1649,94,25,25,60,"Selva","Rural","Jardín","Loreto","4","Secundaria incompleto","Primaria completo","No"
1756,66,26,19,61,"Costa","Urbana","Jardín","Piura","3","Primaria incompleto","Secundaria incompleto","No"
799,70,20,19,59,"Sierra","Urbana","Cuna-Jardín","Cusco","2","Superior técnico completo","Secundaria incompleto","No"
615,44,18,18,61,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","NS/NR"
2185,62,27,18,61,"Costa","Urbana","Jardín","Piura","5","Secundaria completo","Secundaria completo","Sí"
1629,115,30,31,61,"Sierra","Urbana","Jardín","Piura","1","Primaria completo","Primaria incompleto","No"
753,49,16,22,59,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Superior técnico completo","No"
2108,78,24,23,61,"Selva","Rural","Jardín","Loreto","1","Secundaria incompleto","Secundaria incompleto","No"
970,101,25,27,59,"Selva","Urbana","Jardín","Loreto","3","Secundaria incompleto","Secundaria completo","No"
1744,92,18,25,59,"Selva","Urbana","Jardín","Cusco","3","Secundaria incompleto","Secundaria completo","Sí"
318,75,20,21,59,"Sierra","Rural","Jardín","Cusco","2","Secundaria completo","Superior técnico completo","Sí"
2531,93,32,25,60,"Sierra","Rural","Jardín","Piura","1","Secundaria incompleto","Ninguno","NS/NR"
3425,131,31,31,62,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria incompleto","Secundaria incompleto","No"
1871,87,22,28,61,"Costa","Urbana","Cuna-Jardín","Piura","4","Superior universitario completo","Superior universitario completo","No"
946,143,31,29,59,"Sierra","Rural","Jardín","Cusco","1","Secundaria completo","Secundaria completo","No"
341,84,20,23,60,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
964,79,21,21,58,"Selva","Urbana","Jardín","Loreto","3","Primaria completo","Primaria completo","No"
2462,89,31,25,61,"Costa","Urbana","Jardín","Piura","3","Ninguno","Ninguno","NS/NR"
2277,132,28,34,60,"Costa","Urbana","Jardín","Piura","5","Superior técnico completo","Superior universitario completo","No"
3450,68,19,24,62,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
2130,70,19,18,59,"Sierra","Rural","Jardín","Cusco","2","Secundaria incompleto","Secundaria incompleto","Sí"
346,83,21,22,61,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
1702,97,28,34,59,"Selva","Urbana","Jardín","Cusco","3","Superior universitario incompleto","Superior universitario incompleto","NS/NR"
3221,59,19,20,66,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Superior técnico incompleto","No"
1284,63,20,23,60,"Costa","Urbana","Cuna-Jardín","Piura","4","Primaria completo","Secundaria completo","No"
437,75,23,19,59,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Superior universitario incompleto","Sí"
1765,68,30,22,60,"Costa","Urbana","Jardín","Piura","3","Primaria completo","Secundaria incompleto","No"
1326,56,17,19,73,"Costa","Urbana","Cuna-Jardín","Piura","4","Superior universitario completo","Secundaria completo","No"
694,109,30,28,59,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","No"
1325,49,16,19,60,"Costa","Urbana","Cuna-Jardín","Piura","4","Superior técnico completo","Superior técnico completo","No"
1772,75,27,22,60,"Costa","Urbana","Jardín","Piura","3","Secundaria incompleto","Secundaria completo","No"
1400,102,28,30,58,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico incompleto","Superior técnico completo","Sí"
616,62,20,21,60,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","NS/NR"
1127,102,22,28,60,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Secundaria completo","Sí"
2235,79,27,16,60,"Costa","Urbana","Jardín","Piura","3","Primaria completo","Primaria completo","No"
2331,66,15,28,60,"Costa","Urbana","Jardín","Piura","5","Secundaria completo","Secundaria completo","Sí"
3459,113,25,26,63,"Costa","Urbana","Jardín","Lima Met.","4","Superior universitario completo","Superior técnico completo","NS/NR"
686,97,29,26,59,"Selva","Urbana","Jardín","Loreto","4","Superior técnico completo","Secundaria completo","No"
605,63,24,18,58,"Sierra","Rural","Jardín","Cusco","4","Secundaria incompleto","Secundaria completo","Sí"
848,112,32,31,59,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","Sí"
2828,115,27,28,62,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Superior técnico completo","Sí"
2211,80,25,23,60,"Sierra","Urbana","Jardín","Piura","1","Superior técnico completo","Superior universitario completo","Sí"
342,83,21,22,60,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
3419,76,22,22,64,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","Sí"
1698,87,25,32,58,"Selva","Urbana","Jardín","Cusco","3","Secundaria completo","Secundaria completo","NS/NR"
1244,67,18,22,60,"Costa","Urbana","Jardín","Piura","3","Secundaria incompleto","Secundaria incompleto","No"
2386,96,32,33,60,"Costa","Urbana","Jardín","Piura","5","Superior universitario completo","Superior universitario completo","No"
2508,102,23,21,61,"Costa","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria completo","No"
1671,51,18,19,59,"Selva","Urbana","Jardín","Loreto","4","Secundaria incompleto","Secundaria completo","NS/NR"
844,109,31,25,59,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","No"
2131,42,13,14,58,"Sierra","Rural","Jardín","Cusco","2","Secundaria completo","Secundaria completo","Sí"
732,79,22,21,58,"Sierra","Urbana","Jardín","Cusco","5","Superior universitario completo","Superior universitario completo","Sí"
2147,116,26,30,60,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria completo","No"
1664,76,20,31,59,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","NS/NR"
1771,75,28,23,60,"Costa","Urbana","Jardín","Piura","3","Primaria completo","Primaria completo","No"
3379,71,20,22,62,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","NS/NR"
3323,120,22,23,61,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
1570,117,31,29,60,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
853,110,31,31,59,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","Sí"
334,93,20,24,60,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
2105,71,25,18,59,"Selva","Rural","Jardín","Loreto","1","Secundaria incompleto","Secundaria incompleto","No"
330,76,19,23,60,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
2441,123,30,23,60,"Costa","Urbana","Jardín","Piura","3","Superior técnico completo","Superior universitario completo","No"
1588,141,30,30,59,"Selva","Rural","Jardín","Loreto","5","Inicial","Secundaria completo","NS/NR"
1173,73,22,18,59,"Selva","Rural","Jardín","Loreto","5","Secundaria incompleto","Secundaria incompleto","No"
551,128,34,34,58,"Sierra","Rural","Jardín","Cusco","3","Secundaria completo","Superior universitario incompleto","Sí"
3430,88,24,26,61,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Secundaria completo","No"
3200,116,35,26,61,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
1692,90,25,33,58,"Selva","Urbana","Jardín","Cusco","3","Secundaria completo","Secundaria completo","NS/NR"
3464,136,24,29,61,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Superior técnico completo","No"
2329,72,15,25,60,"Costa","Urbana","Jardín","Piura","5","Ninguno","Ninguno","Sí"
2453,95,32,27,60,"Costa","Urbana","Jardín","Piura","3","Secundaria incompleto","Secundaria incompleto","No"
3416,69,14,18,61,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico incompleto","Superior técnico completo","No"
687,74,27,28,59,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Superior técnico incompleto","No"
757,67,17,20,58,"Sierra","Urbana","Jardín","Cusco","5","Secundaria completo","Secundaria completo","Sí"
973,89,24,23,59,"Selva","Urbana","Jardín","Loreto","3","Primaria completo","Primaria completo","No"
1323,64,18,21,60,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Secundaria completo","No"
1777,78,24,28,58,"Selva","Urbana","Jardín","Cusco","3","Secundaria completo","Secundaria completo","No"
403,80,24,21,66,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","NS/NR"
2216,83,31,22,60,"Sierra","Urbana","Jardín","Piura","1","Superior universitario incompleto","Superior universitario completo","Sí"
2813,87,25,21,61,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria incompleto","No"
760,87,23,24,58,"Sierra","Rural","Jardín","Cusco","2","Secundaria completo","Superior universitario incompleto","No"
1661,78,29,26,60,"Selva","Rural","Jardín","Loreto","4","Primaria incompleto","Secundaria incompleto","No"
1214,78,19,22,60,"Costa","Urbana","Cuna-Jardín","Piura","4","Superior técnico completo","Secundaria incompleto","No"
369,56,21,23,59,"Costa","Rural","Jardín","Piura","3","Primaria completo","Superior técnico completo","No"
1494,90,28,27,59,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
1211,93,22,25,59,"Costa","Urbana","Cuna-Jardín","Piura","4","Superior técnico incompleto","Secundaria completo","No"
1493,104,29,26,59,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
2087,40,14,15,59,"Costa","Urbana","Cuna-Jardín","Piura","4","Primaria completo","Secundaria incompleto","No"
2209,84,29,21,61,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria completo","Sí"
1491,62,21,22,59,"Costa","Urbana","Jardín","Piura","3","Secundaria incompleto","Secundaria incompleto","No"
1196,58,17,19,60,"Costa","Urbana","Jardín","Piura","3","Secundaria incompleto","Secundaria incompleto","No"
160,85,20,26,59,"Costa","Rural","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
1328,78,20,21,59,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Secundaria completo","No"
3470,110,26,26,61,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","NS/NR"
1766,77,30,28,60,"Costa","Urbana","Jardín","Piura","3","Primaria completo","Secundaria completo","No"
2274,53,23,22,60,"Costa","Urbana","Jardín","Piura","5","Secundaria completo","Secundaria completo","No"
1416,62,25,28,58,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","No"
882,63,30,24,59,"Selva","Rural","Jardín","Loreto","4","Primaria incompleto","Ninguno","Sí"
430,99,29,35,58,"Sierra","Urbana","Jardín","Cusco","5","Superior universitario completo","Superior universitario completo","Sí"
2233,58,26,21,59,"Costa","Urbana","Jardín","Piura","5","Superior universitario incompleto","Superior universitario completo","No"
2069,64,23,22,58,"Sierra","Rural","Jardín","Cusco","2","Primaria incompleto","Primaria completo","NS/NR"
246,66,19,21,58,"Sierra","Urbana","Cuna-Jardín","Cusco","2","Secundaria completo","Superior técnico completo","Sí"
846,109,34,26,58,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","No"
2809,68,23,22,61,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
429,96,32,32,58,"Sierra","Urbana","Jardín","Cusco","5","Superior universitario completo","Superior universitario completo","Sí"
602,58,22,18,57,"Sierra","Rural","Jardín","Cusco","4","Secundaria incompleto","Secundaria completo","No"
347,68,17,17,58,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
1421,131,33,25,57,"Sierra","Urbana","Jardín","Cusco","5","Superior universitario completo","Superior universitario completo","Sí"
3302,90,22,20,61,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Secundaria completo","No"
3493,85,22,23,61,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Superior técnico completo","NS/NR"
1052,80,25,29,57,"Selva","Rural","Jardín","Cusco","4","Posgrado (maestría, doctorado)","Superior técnico completo","No"
1763,39,23,21,59,"Costa","Urbana","Jardín","Piura","3","Secundaria incompleto","Superior técnico completo","No"
3488,108,25,24,62,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Superior técnico completo","NS/NR"
871,65,31,28,60,"Selva","Rural","Jardín","Loreto","4","Secundaria completo","Secundaria completo","Sí"
62,59,25,24,59,"Selva","Rural","Jardín","Cusco","4","Secundaria completo","Secundaria completo","No"
1624,102,27,29,60,"Sierra","Urbana","Jardín","Piura","1","Superior universitario incompleto","Superior universitario incompleto","No"
1280,70,20,23,59,"Costa","Rural","Jardín","Piura","4","Secundaria completo","Secundaria incompleto","No"
1627,119,30,31,59,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Superior técnico incompleto","No"
3442,110,28,25,61,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Superior técnico completo","No"
852,108,28,27,58,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","Sí"
536,74,21,22,57,"Sierra","Rural","Jardín","Cusco","3","Superior universitario completo","Superior universitario completo","NS/NR"
2450,102,31,26,59,"Costa","Urbana","Jardín","Piura","3","Secundaria incompleto","Secundaria incompleto","No"
792,78,22,23,57,"Sierra","Urbana","Cuna-Jardín","Cusco","2","Superior universitario completo","Superior universitario incompleto","No"
1427,122,28,30,57,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Superior universitario completo","Sí"
3065,104,33,29,61,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Superior técnico incompleto","No"
1216,85,23,25,59,"Costa","Urbana","Cuna-Jardín","Piura","4","Superior técnico incompleto","Superior técnico completo","No"
1106,120,32,33,59,"Costa","Urbana","Jardín","Piura","4","Secundaria completo","Secundaria completo","Sí"
2187,80,27,27,59,"Costa","Urbana","Jardín","Piura","5","Superior universitario incompleto","Secundaria completo","Sí"
339,80,23,25,59,"Costa","Urbana","Jardín","Piura","3","Primaria completo","Secundaria completo","No"
2179,92,22,23,60,"Sierra","Urbana","Jardín","Piura","1","Superior universitario incompleto","Superior universitario completo","No"
904,61,22,19,57,"Sierra","Urbana","Cuna-Jardín","Cusco","2","Superior técnico completo","Secundaria completo","No"
1705,86,19,22,57,"Selva","Urbana","Jardín","Cusco","3","Superior universitario completo","Superior universitario completo","Sí"
969,114,26,27,58,"Selva","Urbana","Jardín","Loreto","3","Secundaria completo","Secundaria completo","No"
2129,38,10,12,57,"Sierra","Rural","Jardín","Cusco","2","Primaria completo","Secundaria incompleto","Sí"
1134,43,26,16,57,"Selva","Rural","Jardín","Cusco","3","Secundaria incompleto","Secundaria incompleto","Sí"
685,70,29,27,58,"Selva","Urbana","Jardín","Loreto","4","Primaria completo","Secundaria incompleto","No"
1279,55,19,18,59,"Costa","Urbana","Cuna-Jardín","Piura","4","Superior universitario completo","Secundaria completo","No"
2080,63,20,20,57,"Sierra","Rural","Jardín","Cusco","2","Primaria completo","Primaria completo","NS/NR"
906,57,20,19,57,"Sierra","Urbana","Cuna-Jardín","Cusco","2","Secundaria completo","Secundaria completo","Sí"
2533,92,32,25,59,"Sierra","Rural","Jardín","Piura","1","Secundaria completo","Ninguno","NS/NR"
3079,116,36,36,60,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Superior universitario incompleto","Sí"
2208,81,26,18,59,"Sierra","Urbana","Jardín","Piura","1","Superior universitario completo","Superior universitario completo","Sí"
2808,87,21,28,60,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico incompleto","Secundaria completo","No"
2458,108,32,28,59,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
1077,92,34,21,61,"Sierra","Urbana","Jardín","Piura","1","Primaria completo","Primaria incompleto","Sí"
1126,75,17,23,59,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria incompleto","Superior técnico completo","Sí"
3217,99,30,24,60,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Superior técnico completo","Sí"
253,66,23,19,57,"Sierra","Urbana","Cuna-Jardín","Cusco","2","Superior universitario completo","Posgrado (maestría, doctorado)","Sí"
322,65,21,18,57,"Sierra","Rural","Jardín","Cusco","2","Secundaria incompleto","Ninguno","No"
879,62,28,24,58,"Selva","Rural","Jardín","Loreto","4","Secundaria incompleto","Secundaria incompleto","Sí"
3381,110,33,30,60,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
3429,90,25,26,65,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria incompleto","Secundaria incompleto","No"
3008,144,32,30,60,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","NS/NR"
1615,86,25,23,58,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria incompleto","No"
1753,89,31,25,60,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
790,74,20,21,57,"Sierra","Urbana","Cuna-Jardín","Cusco","2","Primaria completo","Secundaria completo","No"
2504,82,24,20,59,"Costa","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria completo","No"
1747,71,16,19,57,"Selva","Urbana","Jardín","Cusco","3","Primaria completo","Secundaria incompleto","NS/NR"
737,44,15,16,57,"Sierra","Urbana","Jardín","Cusco","5","Superior universitario incompleto","Superior universitario incompleto","Sí"
2822,121,28,29,60,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
3438,100,29,28,60,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
756,70,23,23,57,"Sierra","Rural","Jardín","Cusco","2","Secundaria completo","Secundaria incompleto","No"
